value_id,argument,expression_type,value_type,creation_scope,forcing_scope,S3_dispatch,S4_dispatch,preforce,force_count,call_depth,promise_depth,nested_promise_depth,metaprogram_count,value_lookup_count,value_assign_count,expression_lookup_count,expression_assign_count,environment_lookup_count,environment_assign_count,execution_time
180,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
51,1,Null,Unbound,for,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
279,1,Integer,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
678,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
820,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
228,1,Null,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
731,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
75,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
880,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
604,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
36,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
463,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
423,1,Logical,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
107,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
824,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
540,0,Symbol,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0.000000
9,1,Null,Unbound,UseMethod,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
13,1,Logical,Unbound,UseMethod,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
543,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
572,1,Logical,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
121,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
252,1,Symbol,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
614,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
177,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
301,0,Symbol,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0.000000
2,1,Symbol,Unbound,UseMethod,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
885,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
611,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
810,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
213,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
738,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
394,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
153,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
1006,1,Function Call,Symbol,.Internal,Unassigned,0,0,1,0,-1,-1,-1,0,1,0,0,0,0,0,0.000000
334,1,Symbol,Unbound,&&,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
16,1,Symbol,Unbound,for,Unassigned,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0.000000
520,1,Null,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
47,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
772,1,Symbol,Unbound,&&,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
89,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
497,1,Character,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
113,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
568,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
200,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
578,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
879,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
42,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
169,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
49,1,Function Call,Unbound,for,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
518,1,Symbol,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
856,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
32,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
104,1,Character,Unbound,.Internal,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
6,1,Logical,Unbound,UseMethod,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
762,1,Logical,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
131,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
328,1,Symbol,Unbound,apUGcjC431zHtECRsQUZwg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
682,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
139,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
118,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
839,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
527,0,Symbol,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0.000000
539,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
597,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
27,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
330,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0.000000
420,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
108,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
24,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
137,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
3,1,Function Call,Unbound,UseMethod,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
467,1,Character,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
91,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
103,1,Function Call,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
471,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
799,1,Logical,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
503,1,Character,Unbound,&&,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
82,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
122,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
976,1,Function Call,Unbound,VnVktYbW3BkVzRNq+MXeQA==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
93,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
878,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
35,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
85,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
198,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
4,1,Symbol,Unbound,UseMethod,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
788,1,Symbol,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
487,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
86,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
265,1,Symbol,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
233,1,Character,Unbound,GTda0B+nTwasCbcZTt0+5g==,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0.000000
66,1,Bytecode,Unbound,6V+LtNpbjP4Kg9nqRvS0#g==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
392,1,Character,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
268,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
119,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
150,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
43,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
608,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
674,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
98,1,Function Call,Unbound,BquH#yzaimtn7GlST+1jEA==,Unassigned,0,0,0,0,-1,-1,-1,0,2,0,0,0,0,0,0.000000
71,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
482,1,Character,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
204,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
218,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
635,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
792,1,Integer,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
179,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
781,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
94,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
19,1,Function Call,Unbound,GppOiypH8Mnfr6Bv##FjUA==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
759,1,Logical,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
128,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
163,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
625,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
978,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0.000000
95,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
21,1,Logical,Unbound,GppOiypH8Mnfr6Bv##FjUA==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
761,1,Logical,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
130,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
589,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
528,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
100,1,Double,Unbound,GTda0B+nTwasCbcZTt0+5g==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
488,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
101,1,Symbol,Unbound,GTda0B+nTwasCbcZTt0+5g==,Unassigned,0,0,0,0,-1,-1,-1,0,5,0,0,0,0,0,0.000000
283,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
106,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
494,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
142,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
561,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
110,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
92,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
144,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
112,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
10,1,Null,Unbound,UseMethod,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
542,0,Symbol,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0.000000
271,1,Character,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
862,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
603,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
808,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
208,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
296,1,Function Call,Unbound,dgo6dI+Jqr3z7Mf+5b+Zpg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
516,1,Symbol,Unbound,&&,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
149,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
37,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
607,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
70,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
57,1,Bytecode,Unbound,GeO0htL7i2iV8KJ2OQWetQ==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
126,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
84,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
161,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
584,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
650,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
63,1,Bytecode,Unbound,RJQakrjiSECJe66xpildBA==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
818,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
524,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,2,0,0,0,0,0,0.000000
158,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
897,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
46,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
620,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
132,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
33,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
590,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
0,1,Character,Unbound,eD8sCJcotre43xD1AeGOBQ==,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0.000000
519,1,Integer,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
785,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
171,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
749,1,Logical,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
136,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
340,0,Function Call,Character,.Internal,Unassigned,0,0,1,0,-1,-1,-1,0,3,0,0,0,0,0,0.000000
860,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
591,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
599,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
17,1,Symbol,Unbound,GppOiypH8Mnfr6Bv##FjUA==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
138,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
140,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
843,1,Character,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
309,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
229,1,Symbol,Unbound,<-,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
734,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
765,1,Symbol,Unbound,apUGcjC431zHtECRsQUZwg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
135,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
78,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
146,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
147,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
155,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
156,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
582,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
760,1,Logical,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
327,1,Symbol,Unbound,apUGcjC431zHtECRsQUZwg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
114,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
129,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
900,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
626,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
165,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
627,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
461,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
166,1,Symbol,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
814,1,Logical,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
300,1,Character,Unbound,UseMethod,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
530,1,Symbol,Unbound,&&,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
594,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
628,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
344,0,Symbol,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0.000000
345,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
346,0,Symbol,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0.000000
347,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
348,0,Symbol,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0.000000
685,1,Logical,Unbound,while,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
349,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
350,0,Symbol,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0.000000
687,1,Symbol,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
730,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
351,0,Promise,Unbound,$,Unassigned,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0.000000
353,1,Function Call,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
354,1,Symbol,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
243,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
355,1,Symbol,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
944,1,Character,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
934,1,Logical,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
693,1,Symbol,Unbound,&&,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
733,1,Character,Unbound,lazyLoadDBfetch,Unassigned,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0.000000
245,1,Logical,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
356,1,Integer,Unbound,q0n+#PaBrDIXfT3j+RIDAg==,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
945,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0.000000
694,1,Symbol,Unbound,&&,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
358,1,Symbol,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
270,1,Function Call,Unbound,if,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
359,1,Symbol,Unbound,||,Unassigned,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0.000000
